,attributes,datatype,date,station,value
0,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1INVN0011,0
1,",,N,",SNOW,2017-01-01T00:00:00,GHCND:US1INVN0011,0
2,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1INWK0002,0
3,"T,,N,",PRCP,2017-01-01T00:00:00,GHCND:US1INWK0014,0
4,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1INWK0019,0
5,",,N,",SNOW,2017-01-01T00:00:00,GHCND:US1INWK0019,0
6,"T,,N,",PRCP,2017-01-01T00:00:00,GHCND:US1INWK0020,0
7,",,N,",SNOW,2017-01-01T00:00:00,GHCND:US1INWK0020,0
8,",,N,",SNWD,2017-01-01T00:00:00,GHCND:US1INWK0020,0
9,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1KYHS0001,5
10,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1KYHS0004,0
11,"T,,7,1800",PRCP,2017-01-01T00:00:00,GHCND:USC00120852,0
12,",,7,",SNOW,2017-01-01T00:00:00,GHCND:USC00120852,0
13,",,7,",SNWD,2017-01-01T00:00:00,GHCND:USC00120852,0
14,",,7,1800",TMAX,2017-01-01T00:00:00,GHCND:USC00120852,94
15,",,7,1800",TMIN,2017-01-01T00:00:00,GHCND:USC00120852,28
16,",,7,1800",TOBS,2017-01-01T00:00:00,GHCND:USC00120852,72
17,",,7,1630",PRCP,2017-01-01T00:00:00,GHCND:USC00122731,0
18,",,7,1630",TMAX,2017-01-01T00:00:00,GHCND:USC00122731,94
19,",,7,1630",TMIN,2017-01-01T00:00:00,GHCND:USC00122731,44
20,",,7,0600",PRCP,2017-01-01T00:00:00,GHCND:USC00126151,0
21,",,7,",TMAX,2017-01-01T00:00:00,GHCND:USC00126151,100
22,",,7,",TMIN,2017-01-01T00:00:00,GHCND:USC00126151,50
23,",,7,",TOBS,2017-01-01T00:00:00,GHCND:USC00126151,50
24,",,7,0700",PRCP,2017-01-01T00:00:00,GHCND:USC00153762,0
25,",,7,0700",TMAX,2017-01-01T00:00:00,GHCND:USC00153762,72
26,",,7,0700",TMIN,2017-01-01T00:00:00,GHCND:USC00153762,44
27,",,7,0700",TOBS,2017-01-01T00:00:00,GHCND:USC00153762,44
28,",,7,2300",PRCP,2017-01-01T00:00:00,GHCND:USC00153768,0
29,",,7,2300",TMAX,2017-01-01T00:00:00,GHCND:USC00153768,94
30,",,7,2300",TMIN,2017-01-01T00:00:00,GHCND:USC00153768,44
31,",,7,2300",TOBS,2017-01-01T00:00:00,GHCND:USC00153768,67
32,",,W,",AWND,2017-01-01T00:00:00,GHCND:USW00093817,28
33,",,W,2400",PRCP,2017-01-01T00:00:00,GHCND:USW00093817,3
34,",,W,",SNOW,2017-01-01T00:00:00,GHCND:USW00093817,0
35,",,W,",SNWD,2017-01-01T00:00:00,GHCND:USW00093817,0
36,"H,,S,",TAVG,2017-01-01T00:00:00,GHCND:USW00093817,66
37,",,W,2400",TMAX,2017-01-01T00:00:00,GHCND:USW00093817,100
38,",,W,2400",TMIN,2017-01-01T00:00:00,GHCND:USW00093817,44
39,",,W,",WDF2,2017-01-01T00:00:00,GHCND:USW00093817,80
40,",,W,",WDF5,2017-01-01T00:00:00,GHCND:USW00093817,70
41,",,W,",WSF2,2017-01-01T00:00:00,GHCND:USW00093817,63
42,",,W,",WSF5,2017-01-01T00:00:00,GHCND:USW00093817,76
43,",,W,",WT01,2017-01-01T00:00:00,GHCND:USW00093817,1
44,",,W,",WT08,2017-01-01T00:00:00,GHCND:USW00093817,1
45,",,N,",PRCP,2017-01-02T00:00:00,GHCND:US1INVN0002,3
46,"T,,N,",PRCP,2017-01-02T00:00:00,GHCND:US1INVN0016,0
47,"T,,N,",PRCP,2017-01-02T00:00:00,GHCND:US1INWK0002,0
48,"T,,N,",PRCP,2017-01-02T00:00:00,GHCND:US1INWK0014,0
49,"T,,N,",PRCP,2017-01-02T00:00:00,GHCND:US1INWK0019,0
50,",,N,",PRCP,2017-01-02T00:00:00,GHCND:US1INWK0020,8
51,",,N,",SNOW,2017-01-02T00:00:00,GHCND:US1INWK0020,0
52,",,N,",SNWD,2017-01-02T00:00:00,GHCND:US1INWK0020,0
53,",,N,",PRCP,2017-01-02T00:00:00,GHCND:US1KYHS0001,0
54,",,N,",SNOW,2017-01-02T00:00:00,GHCND:US1KYHS0001,0
55,",,7,1800",PRCP,2017-01-02T00:00:00,GHCND:USC00120852,18
56,",,7,",SNOW,2017-01-02T00:00:00,GHCND:USC00120852,0
57,",,7,",SNWD,2017-01-02T00:00:00,GHCND:USC00120852,0
58,",,7,1800",TMAX,2017-01-02T00:00:00,GHCND:USC00120852,144
59,",,7,1800",TMIN,2017-01-02T00:00:00,GHCND:USC00120852,67
60,",,7,1800",TOBS,2017-01-02T00:00:00,GHCND:USC00120852,139
61,",,7,1630",PRCP,2017-01-02T00:00:00,GHCND:USC00122731,0
62,",,7,1630",TMAX,2017-01-02T00:00:00,GHCND:USC00122731,133
63,",,7,1630",TMIN,2017-01-02T00:00:00,GHCND:USC00122731,67
64,",,7,0600",PRCP,2017-01-02T00:00:00,GHCND:USC00126151,0
65,",,7,",TMAX,2017-01-02T00:00:00,GHCND:USC00126151,144
66,",,7,",TMIN,2017-01-02T00:00:00,GHCND:USC00126151,50
67,",,7,",TOBS,2017-01-02T00:00:00,GHCND:USC00126151,78
68,",,7,",WT01,2017-01-02T00:00:00,GHCND:USC00126151,1
69,",,7,0700",PRCP,2017-01-02T00:00:00,GHCND:USC00153762,5
70,",,7,0700",TMAX,2017-01-02T00:00:00,GHCND:USC00153762,94
71,",,7,0700",TMIN,2017-01-02T00:00:00,GHCND:USC00153762,44
72,",,7,0700",TOBS,2017-01-02T00:00:00,GHCND:USC00153762,72
73,",,7,2300",PRCP,2017-01-02T00:00:00,GHCND:USC00153768,51
74,",,7,2300",TMAX,2017-01-02T00:00:00,GHCND:USC00153768,139
75,",,7,2300",TMIN,2017-01-02T00:00:00,GHCND:USC00153768,67
76,",,7,2300",TOBS,2017-01-02T00:00:00,GHCND:USC00153768,133
77,",,W,",AWND,2017-01-02T00:00:00,GHCND:USW00093817,11
78,",,W,2400",PRCP,2017-01-02T00:00:00,GHCND:USW00093817,18
79,",,W,",SNOW,2017-01-02T00:00:00,GHCND:USW00093817,0
80,",,W,",SNWD,2017-01-02T00:00:00,GHCND:USW00093817,0
81,"H,,S,",TAVG,2017-01-02T00:00:00,GHCND:USW00093817,94
82,",,W,2400",TMAX,2017-01-02T00:00:00,GHCND:USW00093817,150
83,",,W,2400",TMIN,2017-01-02T00:00:00,GHCND:USW00093817,72
84,",,W,",WDF2,2017-01-02T00:00:00,GHCND:USW00093817,90
85,",,W,",WDF5,2017-01-02T00:00:00,GHCND:USW00093817,100
