,attributes,datatype,date,station,value
0,",,7,0800",PRCP,2017-01-01T00:00:00,GHCND:USC00427516,3
1,",,7,",SNOW,2017-01-01T00:00:00,GHCND:USC00427516,0
2,",,7,0800",SNWD,2017-01-01T00:00:00,GHCND:USC00427516,0
3,",,7,0800",TMAX,2017-01-01T00:00:00,GHCND:USC00427516,94
4,",,7,0800",TMIN,2017-01-01T00:00:00,GHCND:USC00427516,44
5,",,7,0800",TOBS,2017-01-01T00:00:00,GHCND:USC00427516,61
6,",,7,0800",PRCP,2017-01-02T00:00:00,GHCND:USC00427516,0
7,",,7,",SNOW,2017-01-02T00:00:00,GHCND:USC00427516,0
8,",,7,0800",SNWD,2017-01-02T00:00:00,GHCND:USC00427516,0
9,",,7,0800",TMAX,2017-01-02T00:00:00,GHCND:USC00427516,133
10,",,7,0800",TMIN,2017-01-02T00:00:00,GHCND:USC00427516,61
11,",,7,0800",TOBS,2017-01-02T00:00:00,GHCND:USC00427516,67
12,",,7,0800",PRCP,2017-01-03T00:00:00,GHCND:USC00427516,0
13,",,7,",SNOW,2017-01-03T00:00:00,GHCND:USC00427516,0
14,",,7,0800",SNWD,2017-01-03T00:00:00,GHCND:USC00427516,0
15,",,7,0800",TMAX,2017-01-03T00:00:00,GHCND:USC00427516,94
16,",,7,0800",TMIN,2017-01-03T00:00:00,GHCND:USC00427516,39
17,",,7,0800",TOBS,2017-01-03T00:00:00,GHCND:USC00427516,39
18,",,7,0800",PRCP,2017-01-04T00:00:00,GHCND:USC00427516,0
19,",,7,",SNOW,2017-01-04T00:00:00,GHCND:USC00427516,0
20,",,7,0800",SNWD,2017-01-04T00:00:00,GHCND:USC00427516,0
21,",,7,0800",TMAX,2017-01-04T00:00:00,GHCND:USC00427516,106
22,",,7,0800",TMIN,2017-01-04T00:00:00,GHCND:USC00427516,17
23,",,7,0800",TOBS,2017-01-04T00:00:00,GHCND:USC00427516,17
24,",,7,0800",PRCP,2017-01-05T00:00:00,GHCND:USC00427516,5
25,",,7,",SNOW,2017-01-05T00:00:00,GHCND:USC00427516,0
26,",,7,0800",SNWD,2017-01-05T00:00:00,GHCND:USC00427516,0
27,",,7,0800",TMAX,2017-01-05T00:00:00,GHCND:USC00427516,94
28,",,7,0800",TMIN,2017-01-05T00:00:00,GHCND:USC00427516,17
29,",,7,0800",TOBS,2017-01-05T00:00:00,GHCND:USC00427516,61
30,",,N,",PRCP,2017-01-06T00:00:00,GHCND:US1UTWG0005,13
