,attributes,datatype,date,station,value
0,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1FLES0004,1003
1,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1FLES0015,1458
2,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1FLES0016,1102
3,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1FLSR0004,1336
4,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1FLSR0017,1534
5,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1FLSR0019,282
6,",,7,2400",PRCP,2017-01-01T00:00:00,GHCND:USC00086999,1168
7,",,U,",TAVG,2017-01-01T00:00:00,GHCND:USR0000FNAV,213
8,"H,,U,",TMAX,2017-01-01T00:00:00,GHCND:USR0000FNAV,239
9,"H,,U,",TMIN,2017-01-01T00:00:00,GHCND:USR0000FNAV,183
10,",,W,",AWND,2017-01-01T00:00:00,GHCND:USW00013899,51
11,",,W,2400",PRCP,2017-01-01T00:00:00,GHCND:USW00013899,795
12,",,W,2400",TMAX,2017-01-01T00:00:00,GHCND:USW00013899,261
13,",,W,2400",TMIN,2017-01-01T00:00:00,GHCND:USW00013899,183
14,",,W,",WDF2,2017-01-01T00:00:00,GHCND:USW00013899,250
15,",,W,",WDF5,2017-01-01T00:00:00,GHCND:USW00013899,240
16,",,W,",WSF2,2017-01-01T00:00:00,GHCND:USW00013899,139
17,",,W,",WSF5,2017-01-01T00:00:00,GHCND:USW00013899,192
18,",,W,",WT01,2017-01-01T00:00:00,GHCND:USW00013899,1
19,",,W,",WT03,2017-01-01T00:00:00,GHCND:USW00013899,1
20,",,W,",WT08,2017-01-01T00:00:00,GHCND:USW00013899,1
21,",,N,",PRCP,2017-01-02T00:00:00,GHCND:US1FLES0004,930
22,",,N,",PRCP,2017-01-02T00:00:00,GHCND:US1FLES0015,610
23,",,N,",PRCP,2017-01-02T00:00:00,GHCND:US1FLES0016,208
24,",,N,",PRCP,2017-01-02T00:00:00,GHCND:US1FLSR0004,582
25,",,N,",PRCP,2017-01-02T00:00:00,GHCND:US1FLSR0017,226
26,",,N,",PRCP,2017-01-02T00:00:00,GHCND:US1FLSR0019,254
27,",,7,2400",PRCP,2017-01-02T00:00:00,GHCND:USC00086999,1092
28,",,U,",TAVG,2017-01-02T00:00:00,GHCND:USR0000FNAV,203
29,"H,,U,",TMAX,2017-01-02T00:00:00,GHCND:USR0000FNAV,228
30,"H,,U,",TMIN,2017-01-02T00:00:00,GHCND:USR0000FNAV,178
31,",,W,",AWND,2017-01-02T00:00:00,GHCND:USW00013899,49
32,",,W,2400",PRCP,2017-01-02T00:00:00,GHCND:USW00013899,1214
33,",,W,2400",TMAX,2017-01-02T00:00:00,GHCND:USW00013899,244
34,",,W,2400",TMIN,2017-01-02T00:00:00,GHCND:USW00013899,183
35,",,W,",WDF2,2017-01-02T00:00:00,GHCND:USW00013899,290
36,",,W,",WDF5,2017-01-02T00:00:00,GHCND:USW00013899,290
37,",,W,",WSF2,2017-01-02T00:00:00,GHCND:USW00013899,157
38,",,W,",WSF5,2017-01-02T00:00:00,GHCND:USW00013899,206
39,",,W,",WT01,2017-01-02T00:00:00,GHCND:USW00013899,1
40,",,W,",WT03,2017-01-02T00:00:00,GHCND:USW00013899,1
41,",,W,",WT08,2017-01-02T00:00:00,GHCND:USW00013899,1
42,",,N,",PRCP,2017-01-03T00:00:00,GHCND:US1FLES0004,932
43,",,N,",PRCP,2017-01-03T00:00:00,GHCND:US1FLES0015,1339
44,",,N,",PRCP,2017-01-03T00:00:00,GHCND:US1FLES0016,1229
45,",,N,",PRCP,2017-01-03T00:00:00,GHCND:US1FLES0026,1201
46,",,N,",PRCP,2017-01-03T00:00:00,GHCND:US1FLSR0004,963
47,",,N,",PRCP,2017-01-03T00:00:00,GHCND:US1FLSR0017,1250
48,",,N,",PRCP,2017-01-03T00:00:00,GHCND:US1FLSR0019,808
49,",,7,2400",PRCP,2017-01-03T00:00:00,GHCND:USC00086999,79
50,",,U,",TAVG,2017-01-03T00:00:00,GHCND:USR0000FNAV,182
51,"H,,U,",TMAX,2017-01-03T00:00:00,GHCND:USR0000FNAV,217
52,"H,,U,",TMIN,2017-01-03T00:00:00,GHCND:USR0000FNAV,139
53,",,W,",AWND,2017-01-03T00:00:00,GHCND:USW00013899,33
54,",,W,2400",PRCP,2017-01-03T00:00:00,GHCND:USW00013899,5
55,",,W,2400",TMAX,2017-01-03T00:00:00,GHCND:USW00013899,233
56,",,W,2400",TMIN,2017-01-03T00:00:00,GHCND:USW00013899,139
57,",,W,",WDF2,2017-01-03T00:00:00,GHCND:USW00013899,210
58,",,W,",WDF5,2017-01-03T00:00:00,GHCND:USW00013899,210
59,",,W,",WSF2,2017-01-03T00:00:00,GHCND:USW00013899,112
60,",,W,",WSF5,2017-01-03T00:00:00,GHCND:USW00013899,157
61,",,W,",WT01,2017-01-03T00:00:00,GHCND:USW00013899,1
62,",,N,",PRCP,2017-01-04T00:00:00,GHCND:US1FLES0004,0
63,",,N,",SNOW,2017-01-04T00:00:00,GHCND:US1FLES0004,0
64,",,N,",PRCP,2017-01-04T00:00:00,GHCND:US1FLES0015,5
