,attributes,datatype,date,station,value
0,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1MIMG0020,15
1,",,7,0700",PRCP,2017-01-01T00:00:00,GHCND:USC00203295,0
2,",,7,",SNOW,2017-01-01T00:00:00,GHCND:USC00203295,0
3,",,7,",SNWD,2017-01-01T00:00:00,GHCND:USC00203295,0
4,",,7,0700",TMAX,2017-01-01T00:00:00,GHCND:USC00203295,44
5,",,7,0700",TOBS,2017-01-01T00:00:00,GHCND:USC00203295,0
6,",,7,1800",PRCP,2017-01-01T00:00:00,GHCND:USC00205567,0
7,",,7,",SNOW,2017-01-01T00:00:00,GHCND:USC00205567,0
8,"T,,7,",SNWD,2017-01-01T00:00:00,GHCND:USC00205567,0
9,",,7,1800",TMAX,2017-01-01T00:00:00,GHCND:USC00205567,28
10,",,7,1800",TMIN,2017-01-01T00:00:00,GHCND:USC00205567,-28
11,",,7,1800",TOBS,2017-01-01T00:00:00,GHCND:USC00205567,11
12,",,W,",AWND,2017-01-01T00:00:00,GHCND:USW00014840,38
13,",,W,2400",PRCP,2017-01-01T00:00:00,GHCND:USW00014840,0
14,",,W,",SNOW,2017-01-01T00:00:00,GHCND:USW00014840,0
15,",,W,",SNWD,2017-01-01T00:00:00,GHCND:USW00014840,0
16,"H,,S,",TAVG,2017-01-01T00:00:00,GHCND:USW00014840,4
17,",,W,2400",TMAX,2017-01-01T00:00:00,GHCND:USW00014840,39
18,",,W,2400",TMIN,2017-01-01T00:00:00,GHCND:USW00014840,-49
19,",,W,",WDF2,2017-01-01T00:00:00,GHCND:USW00014840,210
20,",,W,",WDF5,2017-01-01T00:00:00,GHCND:USW00014840,210
21,",,W,",WSF2,2017-01-01T00:00:00,GHCND:USW00014840,94
22,",,W,",WSF5,2017-01-01T00:00:00,GHCND:USW00014840,121
23,",,7,0700",PRCP,2017-01-02T00:00:00,GHCND:USC00203295,0
24,",,7,",SNOW,2017-01-02T00:00:00,GHCND:USC00203295,0
25,",,7,",SNWD,2017-01-02T00:00:00,GHCND:USC00203295,0
26,",,7,0700",TMAX,2017-01-02T00:00:00,GHCND:USC00203295,44
27,",,7,0700",TOBS,2017-01-02T00:00:00,GHCND:USC00203295,-17
