,attributes,datatype,date,station,value
0,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1KYDV0003,10
1,",,N,",PRCP,2017-01-01T00:00:00,GHCND:US1KYDV0006,15
2,",,7,0600",PRCP,2017-01-01T00:00:00,GHCND:USC00156094,0
3,",,N,",PRCP,2017-01-02T00:00:00,GHCND:US1KYDV0003,8
4,"T,,N,",PRCP,2017-01-02T00:00:00,GHCND:US1KYDV0006,0
5,",,7,0600",PRCP,2017-01-02T00:00:00,GHCND:USC00156094,13
6,",,N,",PRCP,2017-01-03T00:00:00,GHCND:US1KYDV0003,76
7,",,N,",PRCP,2017-01-03T00:00:00,GHCND:US1KYDV0006,81
8,",,7,0600",PRCP,2017-01-03T00:00:00,GHCND:USC00156094,0
9,",,N,",PRCP,2017-01-04T00:00:00,GHCND:US1KYDV0003,0
10,",,N,",SNOW,2017-01-04T00:00:00,GHCND:US1KYDV0003,0
11,",,N,",PRCP,2017-01-04T00:00:00,GHCND:US1KYDV0006,0
12,",,N,",SNOW,2017-01-04T00:00:00,GHCND:US1KYDV0006,0
13,",,N,",PRCP,2017-01-04T00:00:00,GHCND:US1KYDV0007,76
14,",,7,0600",PRCP,2017-01-04T00:00:00,GHCND:USC00156094,0
15,",,N,",PRCP,2017-01-05T00:00:00,GHCND:US1KYDV0003,0
16,",,N,",SNOW,2017-01-05T00:00:00,GHCND:US1KYDV0003,0
17,",,N,",PRCP,2017-01-05T00:00:00,GHCND:US1KYDV0006,0
18,",,N,",SNOW,2017-01-05T00:00:00,GHCND:US1KYDV0006,0
19,",,7,0600",PRCP,2017-01-05T00:00:00,GHCND:USC00156094,0
20,",,N,",PRCP,2017-01-06T00:00:00,GHCND:US1KYDV0003,0
21,",,N,",SNOW,2017-01-06T00:00:00,GHCND:US1KYDV0003,0
22,",,N,",PRCP,2017-01-06T00:00:00,GHCND:US1KYDV0006,28
23,",,7,0600",PRCP,2017-01-06T00:00:00,GHCND:USC00156094,28
24,",,7,",SNOW,2017-01-06T00:00:00,GHCND:USC00156094,25
25,",,7,",SNWD,2017-01-06T00:00:00,GHCND:USC00156094,25
26,",,N,",PRCP,2017-01-07T00:00:00,GHCND:US1KYDV0003,0
27,",,N,",SNOW,2017-01-07T00:00:00,GHCND:US1KYDV0003,0
28,",,N,",PRCP,2017-01-07T00:00:00,GHCND:US1KYDV0006,0
29,",,N,",SNOW,2017-01-07T00:00:00,GHCND:US1KYDV0006,0
30,",,7,0600",PRCP,2017-01-07T00:00:00,GHCND:USC00156094,0
31,",,N,",PRCP,2017-01-08T00:00:00,GHCND:US1KYDV0003,0
32,",,N,",SNOW,2017-01-08T00:00:00,GHCND:US1KYDV0003,0
33,",,N,",PRCP,2017-01-08T00:00:00,GHCND:US1KYDV0006,0
34,",,N,",SNOW,2017-01-08T00:00:00,GHCND:US1KYDV0006,0
35,",,7,0600",PRCP,2017-01-08T00:00:00,GHCND:USC00156094,0
36,",,N,",PRCP,2017-01-09T00:00:00,GHCND:US1KYDV0003,0
37,",,N,",SNOW,2017-01-09T00:00:00,GHCND:US1KYDV0003,0
38,",,N,",PRCP,2017-01-09T00:00:00,GHCND:US1KYDV0006,0
39,",,N,",SNOW,2017-01-09T00:00:00,GHCND:US1KYDV0006,0
40,",,7,0600",PRCP,2017-01-09T00:00:00,GHCND:USC00156094,0
41,",,N,",PRCP,2017-01-10T00:00:00,GHCND:US1KYDV0003,0
42,",,N,",SNOW,2017-01-10T00:00:00,GHCND:US1KYDV0003,0
43,",,N,",PRCP,2017-01-10T00:00:00,GHCND:US1KYDV0006,0
44,",,N,",SNOW,2017-01-10T00:00:00,GHCND:US1KYDV0006,0
45,",,N,",PRCP,2017-01-10T00:00:00,GHCND:US1KYDV0007,0
46,",,7,0600",PRCP,2017-01-10T00:00:00,GHCND:USC00156094,0
47,",,N,",PRCP,2017-01-11T00:00:00,GHCND:US1KYDV0003,0
48,",,N,",SNOW,2017-01-11T00:00:00,GHCND:US1KYDV0003,0
49,"T,,N,",PRCP,2017-01-11T00:00:00,GHCND:US1KYDV0006,0
50,",,N,",PRCP,2017-01-11T00:00:00,GHCND:US1KYDV0007,8
51,",,7,0600",PRCP,2017-01-11T00:00:00,GHCND:USC00156094,3
52,",,N,",PRCP,2017-01-12T00:00:00,GHCND:US1KYDV0003,25
53,",,N,",PRCP,2017-01-12T00:00:00,GHCND:US1KYDV0006,10
54,",,N,",PRCP,2017-01-12T00:00:00,GHCND:US1KYDV0007,28
55,",,7,0600",PRCP,2017-01-12T00:00:00,GHCND:USC00156094,23
56,",,N,",PRCP,2017-01-13T00:00:00,GHCND:US1KYDV0003,140
57,",,N,",PRCP,2017-01-13T00:00:00,GHCND:US1KYDV0006,48
58,",,N,",PRCP,2017-01-13T00:00:00,GHCND:US1KYDV0007,104
59,",,7,0600",PRCP,2017-01-13T00:00:00,GHCND:USC00156094,91
60,",,N,",PRCP,2017-01-14T00:00:00,GHCND:US1KYDV0003,183
61,",,N,",PRCP,2017-01-14T00:00:00,GHCND:US1KYDV0006,206
62,",,N,",PRCP,2017-01-14T00:00:00,GHCND:US1KYDV0007,152
63,",,7,0600",PRCP,2017-01-14T00:00:00,GHCND:USC00156094,193
64,",,N,",PRCP,2017-01-15T00:00:00,GHCND:US1KYDV0003,76
65,",,N,",PRCP,2017-01-15T00:00:00,GHCND:US1KYDV0006,79
66,",,N,",PRCP,2017-01-15T00:00:00,GHCND:US1KYDV0007,53
67,",,7,0600",PRCP,2017-01-15T00:00:00,GHCND:USC00156094,28
68,",,N,",PRCP,2017-01-16T00:00:00,GHCND:US1KYDV0003,13
69,",,N,",PRCP,2017-01-16T00:00:00,GHCND:US1KYDV0006,23
70,",,N,",PRCP,2017-01-16T00:00:00,GHCND:US1KYDV0007,10
71,",,7,0600",PRCP,2017-01-16T00:00:00,GHCND:USC00156094,13
72,",,N,",PRCP,2017-01-17T00:00:00,GHCND:US1KYDV0003,178
73,",,N,",PRCP,2017-01-17T00:00:00,GHCND:US1KYDV0006,193
74,",,N,",PRCP,2017-01-17T00:00:00,GHCND:US1KYDV0007,178
75,",,7,0600",PRCP,2017-01-17T00:00:00,GHCND:USC00156094,170
76,",,N,",PRCP,2017-01-18T00:00:00,GHCND:US1KYDV0003,0
77,",,N,",SNOW,2017-01-18T00:00:00,GHCND:US1KYDV0003,0
78,",,N,",PRCP,2017-01-18T00:00:00,GHCND:US1KYDV0006,0
79,",,N,",SNOW,2017-01-18T00:00:00,GHCND:US1KYDV0006,0
80,",,N,",PRCP,2017-01-18T00:00:00,GHCND:US1KYDV0007,0
81,",,7,0600",PRCP,2017-01-18T00:00:00,GHCND:USC00156094,0
82,",,N,",PRCP,2017-01-19T00:00:00,GHCND:US1KYDV0003,0
83,",,N,",SNOW,2017-01-19T00:00:00,GHCND:US1KYDV0003,0
84,",,N,",PRCP,2017-01-19T00:00:00,GHCND:US1KYDV0006,0
85,",,N,",SNOW,2017-01-19T00:00:00,GHCND:US1KYDV0006,0
86,",,7,0600",PRCP,2017-01-19T00:00:00,GHCND:USC00156094,0
87,",,N,",PRCP,2017-01-20T00:00:00,GHCND:US1KYDV0003,216
88,",,N,",PRCP,2017-01-20T00:00:00,GHCND:US1KYDV0006,208
89,",,N,",PRCP,2017-01-20T00:00:00,GHCND:US1KYDV0007,229
90,",,7,0600",PRCP,2017-01-20T00:00:00,GHCND:USC00156094,241
91,",,N,",PRCP,2017-01-21T00:00:00,GHCND:US1KYDV0003,0
92,",,N,",SNOW,2017-01-21T00:00:00,GHCND:US1KYDV0003,0
93,",,N,",PRCP,2017-01-21T00:00:00,GHCND:US1KYDV0006,0
94,",,N,",SNOW,2017-01-21T00:00:00,GHCND:US1KYDV0006,0
95,"T,,7,0600",PRCP,2017-01-21T00:00:00,GHCND:USC00156094,0
96,",,N,",PRCP,2017-01-22T00:00:00,GHCND:US1KYDV0003,0
97,",,N,",SNOW,2017-01-22T00:00:00,GHCND:US1KYDV0003,0
98,",,N,",PRCP,2017-01-22T00:00:00,GHCND:US1KYDV0006,0
99,",,N,",SNOW,2017-01-22T00:00:00,GHCND:US1KYDV0006,0
100,",,7,0600",PRCP,2017-01-22T00:00:00,GHCND:USC00156094,0
101,",,N,",PRCP,2017-01-23T00:00:00,GHCND:US1KYDV0003,0
102,",,N,",SNOW,2017-01-23T00:00:00,GHCND:US1KYDV0003,0
103,"T,,N,",PRCP,2017-01-23T00:00:00,GHCND:US1KYDV0006,0
104,",,N,",PRCP,2017-01-23T00:00:00,GHCND:US1KYDV0007,8
105,",,7,0600",PRCP,2017-01-23T00:00:00,GHCND:USC00156094,0
106,",,N,",PRCP,2017-01-24T00:00:00,GHCND:US1KYDV0003,0
107,",,N,",SNOW,2017-01-24T00:00:00,GHCND:US1KYDV0003,0
108,",,N,",PRCP,2017-01-24T00:00:00,GHCND:US1KYDV0006,0
109,",,N,",SNOW,2017-01-24T00:00:00,GHCND:US1KYDV0006,0
110,",,7,0600",PRCP,2017-01-24T00:00:00,GHCND:USC00156094,0
111,",,N,",PRCP,2017-01-25T00:00:00,GHCND:US1KYDV0003,0
112,",,N,",SNOW,2017-01-25T00:00:00,GHCND:US1KYDV0003,0
113,",,N,",PRCP,2017-01-25T00:00:00,GHCND:US1KYDV0006,0
114,",,N,",SNOW,2017-01-25T00:00:00,GHCND:US1KYDV0006,0
