,attributes,datatype,date,station,value
0,",,N,",PRCP,2018-01-01T00:00:00,GHCND:US1NYBM0004,0
1,",,N,",SNOW,2018-01-01T00:00:00,GHCND:US1NYBM0004,0
2,",,N,",PRCP,2018-01-01T00:00:00,GHCND:US1NYBM0007,0
3,",,N,",SNOW,2018-01-01T00:00:00,GHCND:US1NYBM0007,0
4,",,N,",SNWD,2018-01-01T00:00:00,GHCND:US1NYBM0007,25
5,"T,,N,",PRCP,2018-01-01T00:00:00,GHCND:US1NYBM0014,0
6,",,N,",SNOW,2018-01-01T00:00:00,GHCND:US1NYBM0014,5
7,",,N,",SNWD,2018-01-01T00:00:00,GHCND:US1NYBM0014,76
8,"T,,N,",PRCP,2018-01-01T00:00:00,GHCND:US1NYBM0024,0
9,",,N,",SNOW,2018-01-01T00:00:00,GHCND:US1NYBM0024,3
10,",,N,",SNWD,2018-01-01T00:00:00,GHCND:US1NYBM0024,51
11,"T,,N,",PRCP,2018-01-01T00:00:00,GHCND:US1NYBM0034,0
12,"T,,N,",SNOW,2018-01-01T00:00:00,GHCND:US1NYBM0034,0
13,",,N,",SNWD,2018-01-01T00:00:00,GHCND:US1NYBM0034,64
14,"T,,N,",WESF,2018-01-01T00:00:00,GHCND:US1NYBM0034,0
15,"T,,N,",PRCP,2018-01-01T00:00:00,GHCND:US1PASS0012,0
16,"T,,N,",SNOW,2018-01-01T00:00:00,GHCND:US1PASS0012,0
17,",,7,",SNOW,2018-01-01T00:00:00,GHCND:USC00300684,8
18,",,7,2400",SNWD,2018-01-01T00:00:00,GHCND:USC00300684,102
19,",,W,",AWND,2018-01-01T00:00:00,GHCND:USW00004725,40
20,",,W,2400",PRCP,2018-01-01T00:00:00,GHCND:USW00004725,3
21,",,W,",SNOW,2018-01-01T00:00:00,GHCND:USW00004725,8
22,",,W,",SNWD,2018-01-01T00:00:00,GHCND:USW00004725,100
23,"H,,S,",TAVG,2018-01-01T00:00:00,GHCND:USW00004725,-174
24,",,W,2400",TMAX,2018-01-01T00:00:00,GHCND:USW00004725,-121
25,",,W,2400",TMIN,2018-01-01T00:00:00,GHCND:USW00004725,-216
26,",,W,",WDF2,2018-01-01T00:00:00,GHCND:USW00004725,270
27,",,W,",WDF5,2018-01-01T00:00:00,GHCND:USW00004725,280
28,",,W,",WSF2,2018-01-01T00:00:00,GHCND:USW00004725,81
29,",,W,",WSF5,2018-01-01T00:00:00,GHCND:USW00004725,125
30,",,W,",WT01,2018-01-01T00:00:00,GHCND:USW00004725,1
31,",,W,",WT08,2018-01-01T00:00:00,GHCND:USW00004725,1
32,",,N,",PRCP,2018-01-02T00:00:00,GHCND:US1NYBM0004,8
33,",,N,",SNOW,2018-01-02T00:00:00,GHCND:US1NYBM0004,8
34,",,N,",SNWD,2018-01-02T00:00:00,GHCND:US1NYBM0004,38
35,",,N,",PRCP,2018-01-02T00:00:00,GHCND:US1NYBM0007,10
36,",,N,",SNOW,2018-01-02T00:00:00,GHCND:US1NYBM0007,10
37,",,N,",SNWD,2018-01-02T00:00:00,GHCND:US1NYBM0007,25
38,",,N,",PRCP,2018-01-02T00:00:00,GHCND:US1NYBM0014,5
39,",,N,",SNOW,2018-01-02T00:00:00,GHCND:US1NYBM0014,18
40,",,N,",SNWD,2018-01-02T00:00:00,GHCND:US1NYBM0014,89
41,",,N,",PRCP,2018-01-02T00:00:00,GHCND:US1NYBM0024,8
42,",,N,",SNOW,2018-01-02T00:00:00,GHCND:US1NYBM0024,13
43,",,N,",SNWD,2018-01-02T00:00:00,GHCND:US1NYBM0024,64
44,",,N,",PRCP,2018-01-02T00:00:00,GHCND:US1NYBM0034,5
45,",,N,",SNOW,2018-01-02T00:00:00,GHCND:US1NYBM0034,13
46,",,N,",SNWD,2018-01-02T00:00:00,GHCND:US1NYBM0034,76
47,",,N,",WESF,2018-01-02T00:00:00,GHCND:US1NYBM0034,5
48,"T,,N,",PRCP,2018-01-02T00:00:00,GHCND:US1PASS0012,0
49,",,N,",SNOW,2018-01-02T00:00:00,GHCND:US1PASS0012,3
50,",,7,",SNOW,2018-01-02T00:00:00,GHCND:USC00300684,18
51,",,7,2400",SNWD,2018-01-02T00:00:00,GHCND:USC00300684,102
52,",,W,",AWND,2018-01-02T00:00:00,GHCND:USW00004725,45
53,",,W,2400",PRCP,2018-01-02T00:00:00,GHCND:USW00004725,10
54,",,W,",SNOW,2018-01-02T00:00:00,GHCND:USW00004725,18
55,",,W,",SNWD,2018-01-02T00:00:00,GHCND:USW00004725,100
56,"H,,S,",TAVG,2018-01-02T00:00:00,GHCND:USW00004725,-124
57,",,W,2400",TMAX,2018-01-02T00:00:00,GHCND:USW00004725,-77
58,",,W,2400",TMIN,2018-01-02T00:00:00,GHCND:USW00004725,-143
59,",,W,",WDF2,2018-01-02T00:00:00,GHCND:USW00004725,320
60,",,W,",WDF5,2018-01-02T00:00:00,GHCND:USW00004725,320
61,",,W,",WSF2,2018-01-02T00:00:00,GHCND:USW00004725,94
62,",,W,",WSF5,2018-01-02T00:00:00,GHCND:USW00004725,125
63,",,W,",WT01,2018-01-02T00:00:00,GHCND:USW00004725,1
64,",,W,",WT02,2018-01-02T00:00:00,GHCND:USW00004725,1
65,",,W,",WT08,2018-01-02T00:00:00,GHCND:USW00004725,1
66,",,N,",PRCP,2018-01-03T00:00:00,GHCND:US1NYBM0004,0
67,",,N,",SNOW,2018-01-03T00:00:00,GHCND:US1NYBM0004,0
68,",,N,",PRCP,2018-01-03T00:00:00,GHCND:US1NYBM0007,0
69,",,N,",SNOW,2018-01-03T00:00:00,GHCND:US1NYBM0007,0
70,",,N,",SNWD,2018-01-03T00:00:00,GHCND:US1NYBM0007,25
71,",,N,",PRCP,2018-01-03T00:00:00,GHCND:US1NYBM0014,3
72,",,N,",SNOW,2018-01-03T00:00:00,GHCND:US1NYBM0014,3
73,",,N,",SNWD,2018-01-03T00:00:00,GHCND:US1NYBM0014,89
74,"T,,N,",PRCP,2018-01-03T00:00:00,GHCND:US1NYBM0024,0
75,"T,,N,",SNOW,2018-01-03T00:00:00,GHCND:US1NYBM0024,0
76,",,N,",SNWD,2018-01-03T00:00:00,GHCND:US1NYBM0024,51
77,",,N,",PRCP,2018-01-03T00:00:00,GHCND:US1NYBM0034,0
78,",,N,",SNOW,2018-01-03T00:00:00,GHCND:US1NYBM0034,0
79,",,N,",SNWD,2018-01-03T00:00:00,GHCND:US1NYBM0034,76
80,"T,,N,",PRCP,2018-01-03T00:00:00,GHCND:US1PASS0012,0
81,",,N,",SNOW,2018-01-03T00:00:00,GHCND:US1PASS0012,5
82,",,7,",SNOW,2018-01-03T00:00:00,GHCND:USC00300684,0
83,",,7,2400",SNWD,2018-01-03T00:00:00,GHCND:USC00300684,102
84,",,7,2400",WESD,2018-01-03T00:00:00,GHCND:USC00300684,178
85,",,W,",AWND,2018-01-03T00:00:00,GHCND:USW00004725,35
86,",,W,2400",PRCP,2018-01-03T00:00:00,GHCND:USW00004725,0
87,",,W,",SNOW,2018-01-03T00:00:00,GHCND:USW00004725,0
88,",,W,",SNWD,2018-01-03T00:00:00,GHCND:USW00004725,100
89,"H,,S,",TAVG,2018-01-03T00:00:00,GHCND:USW00004725,-123
90,",,W,2400",TMAX,2018-01-03T00:00:00,GHCND:USW00004725,-60
91,",,W,2400",TMIN,2018-01-03T00:00:00,GHCND:USW00004725,-166
92,",,W,",WDF2,2018-01-03T00:00:00,GHCND:USW00004725,210
93,",,W,",WDF5,2018-01-03T00:00:00,GHCND:USW00004725,210
94,",,W,",WSF2,2018-01-03T00:00:00,GHCND:USW00004725,63
95,",,W,",WSF5,2018-01-03T00:00:00,GHCND:USW00004725,85
96,",,N,",PRCP,2018-01-04T00:00:00,GHCND:US1NYBM0004,0
97,",,N,",SNOW,2018-01-04T00:00:00,GHCND:US1NYBM0004,0
98,",,N,",PRCP,2018-01-04T00:00:00,GHCND:US1NYBM0007,0
99,",,N,",SNOW,2018-01-04T00:00:00,GHCND:US1NYBM0007,0
