,attributes,datatype,date,station,value
0,",,N,",PRCP,2018-01-01T00:00:00,GHCND:US1NDWR0020,0
1,",,N,",SNOW,2018-01-01T00:00:00,GHCND:US1NDWR0020,0
2,",,7,0800",PRCP,2018-01-01T00:00:00,GHCND:USC00325993,0
3,",,7,",SNOW,2018-01-01T00:00:00,GHCND:USC00325993,0
4,",,7,0800",TMAX,2018-01-01T00:00:00,GHCND:USC00325993,-239
5,",,7,0800",TMIN,2018-01-01T00:00:00,GHCND:USC00325993,-306
6,",,7,0800",TOBS,2018-01-01T00:00:00,GHCND:USC00325993,-300
7,",,W,",AWND,2018-01-01T00:00:00,GHCND:USW00024013,43
8,",,W,2400",PRCP,2018-01-01T00:00:00,GHCND:USW00024013,0
9,",,W,2400",TMAX,2018-01-01T00:00:00,GHCND:USW00024013,-182
10,",,W,2400",TMIN,2018-01-01T00:00:00,GHCND:USW00024013,-282
11,",,W,",WDF2,2018-01-01T00:00:00,GHCND:USW00024013,220
12,",,W,",WDF5,2018-01-01T00:00:00,GHCND:USW00024013,220
13,",,W,",WSF2,2018-01-01T00:00:00,GHCND:USW00024013,125
14,",,W,",WSF5,2018-01-01T00:00:00,GHCND:USW00024013,148
15,",,W,",WT08,2018-01-01T00:00:00,GHCND:USW00024013,1
16,",,N,",PRCP,2018-01-02T00:00:00,GHCND:US1NDWR0020,0
17,",,N,",SNOW,2018-01-02T00:00:00,GHCND:US1NDWR0020,0
18,"T,,7,0800",PRCP,2018-01-02T00:00:00,GHCND:USC00325993,0
19,"T,,7,",SNOW,2018-01-02T00:00:00,GHCND:USC00325993,0
20,",,7,0800",TMAX,2018-01-02T00:00:00,GHCND:USC00325993,-161
21,",,7,0800",TMIN,2018-01-02T00:00:00,GHCND:USC00325993,-300
22,",,7,0800",TOBS,2018-01-02T00:00:00,GHCND:USC00325993,-161
23,",,W,",AWND,2018-01-02T00:00:00,GHCND:USW00024013,84
24,"T,,W,2400",PRCP,2018-01-02T00:00:00,GHCND:USW00024013,0
25,",,W,2400",TMAX,2018-01-02T00:00:00,GHCND:USW00024013,-55
26,",,W,2400",TMIN,2018-01-02T00:00:00,GHCND:USW00024013,-210
27,",,W,",WDF2,2018-01-02T00:00:00,GHCND:USW00024013,290
28,",,W,",WDF5,2018-01-02T00:00:00,GHCND:USW00024013,230
29,",,W,",WSF2,2018-01-02T00:00:00,GHCND:USW00024013,148
30,",,W,",WSF5,2018-01-02T00:00:00,GHCND:USW00024013,192
