,attributes,datatype,date,station,value
0,"T,,N,",PRCP,2018-01-01T00:00:00,GHCND:US1NYCL0007,0
1,"T,,N,",SNOW,2018-01-01T00:00:00,GHCND:US1NYCL0007,0
2,",,N,",SNWD,2018-01-01T00:00:00,GHCND:US1NYCL0007,203
3,",,N,",PRCP,2018-01-01T00:00:00,GHCND:US1NYES0007,0
4,",,N,",SNOW,2018-01-01T00:00:00,GHCND:US1NYES0007,0
5,",,N,",SNWD,2018-01-01T00:00:00,GHCND:US1NYES0007,191
6,",,7,1600",PRCP,2018-01-01T00:00:00,GHCND:USC00301966,0
7,",,7,1600",TMAX,2018-01-01T00:00:00,GHCND:USC00301966,-178
8,",,7,1600",TMIN,2018-01-01T00:00:00,GHCND:USC00301966,-250
9,",,7,1600",TOBS,2018-01-01T00:00:00,GHCND:USC00301966,-189
10,",,7,1800",PRCP,2018-01-01T00:00:00,GHCND:USC00306538,0
11,",,7,",SNOW,2018-01-01T00:00:00,GHCND:USC00306538,0
12,",,7,1800",TMAX,2018-01-01T00:00:00,GHCND:USC00306538,-194
13,",,7,1800",TMIN,2018-01-01T00:00:00,GHCND:USC00306538,-233
14,",,7,1800",TOBS,2018-01-01T00:00:00,GHCND:USC00306538,-222
15,",,7,2100",PRCP,2018-01-01T00:00:00,GHCND:USC00437607,0
16,",,7,",SNOW,2018-01-01T00:00:00,GHCND:USC00437607,0
17,",,7,2100",SNWD,2018-01-01T00:00:00,GHCND:USC00437607,127
18,",,7,2100",TMAX,2018-01-01T00:00:00,GHCND:USC00437607,-144
19,",,7,2100",TMIN,2018-01-01T00:00:00,GHCND:USC00437607,-261
20,",,7,2100",TOBS,2018-01-01T00:00:00,GHCND:USC00437607,-222
21,",,W,",AWND,2018-01-01T00:00:00,GHCND:USW00064776,12
22,",,W,",PGTM,2018-01-01T00:00:00,GHCND:USW00064776,1236
23,"T,,W,",PRCP,2018-01-01T00:00:00,GHCND:USW00064776,0
24,",,W,",TMAX,2018-01-01T00:00:00,GHCND:USW00064776,-55
25,",,W,",TMIN,2018-01-01T00:00:00,GHCND:USW00064776,-249
26,",,W,",WDF2,2018-01-01T00:00:00,GHCND:USW00064776,340
27,",,W,",WDF5,2018-01-01T00:00:00,GHCND:USW00064776,350
28,",,W,",WSF2,2018-01-01T00:00:00,GHCND:USW00064776,63
29,",,W,",WSF5,2018-01-01T00:00:00,GHCND:USW00064776,81
30,"T,,N,",PRCP,2018-01-02T00:00:00,GHCND:US1NYCL0007,0
31,"T,,N,",SNOW,2018-01-02T00:00:00,GHCND:US1NYCL0007,0
32,",,N,",SNWD,2018-01-02T00:00:00,GHCND:US1NYCL0007,203
33,"T,,N,",PRCP,2018-01-02T00:00:00,GHCND:US1NYES0007,0
34,"T,,N,",SNOW,2018-01-02T00:00:00,GHCND:US1NYES0007,0
35,",,N,",SNWD,2018-01-02T00:00:00,GHCND:US1NYES0007,191
36,"T,,N,",WESF,2018-01-02T00:00:00,GHCND:US1NYES0007,0
37,",,7,1600",PRCP,2018-01-02T00:00:00,GHCND:USC00301966,0
38,",,7,1600",TMAX,2018-01-02T00:00:00,GHCND:USC00301966,-128
39,",,7,1600",TMIN,2018-01-02T00:00:00,GHCND:USC00301966,-261
40,",,7,1600",TOBS,2018-01-02T00:00:00,GHCND:USC00301966,-128
41,",,7,1800",PRCP,2018-01-02T00:00:00,GHCND:USC00306538,0
42,",,7,",SNOW,2018-01-02T00:00:00,GHCND:USC00306538,0
43,",,7,1800",TMAX,2018-01-02T00:00:00,GHCND:USC00306538,-139
44,",,7,1800",TMIN,2018-01-02T00:00:00,GHCND:USC00306538,-250
45,",,7,1800",TOBS,2018-01-02T00:00:00,GHCND:USC00306538,-139
46,",,7,",DAPR,2018-01-02T00:00:00,GHCND:USC00306660,2
47,",,7,",MDPR,2018-01-02T00:00:00,GHCND:USC00306660,0
48,",,7,",SNOW,2018-01-02T00:00:00,GHCND:USC00306660,0
49,",,7,0700",SNWD,2018-01-02T00:00:00,GHCND:USC00306660,178
50,",,7,2100",PRCP,2018-01-02T00:00:00,GHCND:USC00437607,5
51,",,7,",SNOW,2018-01-02T00:00:00,GHCND:USC00437607,8
52,",,7,2100",SNWD,2018-01-02T00:00:00,GHCND:USC00437607,127
