,attributes,datatype,date,station,value
0,",,7,0800",PRCP,2018-01-01T00:00:00,GHCND:USC00042327,0
1,",,7,1600",PRCP,2018-01-01T00:00:00,GHCND:USC00044211,0
2,",,7,",SNOW,2018-01-01T00:00:00,GHCND:USC00044211,0
3,",,7,",SNWD,2018-01-01T00:00:00,GHCND:USC00044211,0
4,",,7,1600",TMAX,2018-01-01T00:00:00,GHCND:USC00044211,178
5,",,7,1600",TMIN,2018-01-01T00:00:00,GHCND:USC00044211,17
6,",,7,1600",TOBS,2018-01-01T00:00:00,GHCND:USC00044211,139
7,",,7,1030",PRCP,2018-01-01T00:00:00,GHCND:USC00045091,0
8,",,7,1030",TMAX,2018-01-01T00:00:00,GHCND:USC00045091,122
9,",,7,1030",TMIN,2018-01-01T00:00:00,GHCND:USC00045091,-17
10,",,7,1030",TOBS,2018-01-01T00:00:00,GHCND:USC00045091,0
11,",,7,1530",PRCP,2018-01-01T00:00:00,GHCND:USC00046635,0
12,",,W,",AWND,2018-01-01T00:00:00,GHCND:USW00093138,11
13,",,W,2400",PRCP,2018-01-01T00:00:00,GHCND:USW00093138,0
14,",,W,",SNOW,2018-01-01T00:00:00,GHCND:USW00093138,0
15,",,W,",SNWD,2018-01-01T00:00:00,GHCND:USW00093138,0
16,",,W,2400",TMAX,2018-01-01T00:00:00,GHCND:USW00093138,244
17,",,W,2400",TMIN,2018-01-01T00:00:00,GHCND:USW00093138,78
18,",,W,",WDF2,2018-01-01T00:00:00,GHCND:USW00093138,320
19,",,W,",WDF5,2018-01-01T00:00:00,GHCND:USW00093138,330
20,",,W,",WSF2,2018-01-01T00:00:00,GHCND:USW00093138,45
21,",,W,",WSF5,2018-01-01T00:00:00,GHCND:USW00093138,54
22,",,7,0800",PRCP,2018-01-02T00:00:00,GHCND:USC00042327,0
23,",,7,1600",PRCP,2018-01-02T00:00:00,GHCND:USC00044211,0
24,",,7,",SNOW,2018-01-02T00:00:00,GHCND:USC00044211,0
25,",,7,",SNWD,2018-01-02T00:00:00,GHCND:USC00044211,0
26,",,7,1600",TMAX,2018-01-02T00:00:00,GHCND:USC00044211,200
27,",,7,1600",TMIN,2018-01-02T00:00:00,GHCND:USC00044211,56
28,",,7,1600",TOBS,2018-01-02T00:00:00,GHCND:USC00044211,133
